ID_Item;ID_Venda_CSV;ID_Produto_CSV;Qtd;Valor;DIAGNOSTICO
9405;6306;1721;1;540,00;Venda Pai Nao Existe no Banco
9406;6306;3468;1;190,00;Venda Pai Nao Existe no Banco
9407;6307;8256;1;540,00;Venda Pai Nao Existe no Banco
9408;6307;5940;1;330,00;Venda Pai Nao Existe no Banco
9409;6308;1332;1;50,00;Venda Pai Nao Existe no Banco
9410;6309;1534;1;160,00;Venda Pai Nao Existe no Banco
9411;6309;7821;1;260,00;Venda Pai Nao Existe no Banco
9412;6310;1554;1;230,00;Venda Pai Nao Existe no Banco
9413;6311;8304;1;870,00;Venda Pai Nao Existe no Banco
9414;6311;7151;1;390,00;Venda Pai Nao Existe no Banco
9416;6312;7821;1;250,00;Venda Pai Nao Existe no Banco
9417;6313;1534;1;160,00;Venda Pai Nao Existe no Banco
9418;6313;5360;1;370,00;Venda Pai Nao Existe no Banco
9419;6314;7952;1;390,00;Venda Pai Nao Existe no Banco
9420;6314;1534;1;160,00;Venda Pai Nao Existe no Banco
9421;6315;1534;1;140,00;Venda Pai Nao Existe no Banco
9422;6315;1413;1;150,00;Venda Pai Nao Existe no Banco
9424;6316;1721;1;690,00;Venda Pai Nao Existe no Banco
9425;6317;1554;1;200,00;Venda Pai Nao Existe no Banco
9426;6317;2380;1;100,00;Venda Pai Nao Existe no Banco
9427;6318;10;1;100,00;Venda Pai Nao Existe no Banco
9428;6321;1542;1;260,00;Venda Pai Nao Existe no Banco
9429;6321;5015;1;260,00;Venda Pai Nao Existe no Banco
9430;6322;7773;1;100,00;Venda Pai Nao Existe no Banco
9431;6323;8218;1;770,00;Venda Pai Nao Existe no Banco
9433;6324;1349;1;190,00;Venda Pai Nao Existe no Banco
9435;6324;7953;1;220,00;Venda Pai Nao Existe no Banco
9436;6325;1554;1;190,00;Venda Pai Nao Existe no Banco
9437;6325;7821;1;260,00;Venda Pai Nao Existe no Banco
9438;6326;1542;1;290,00;Venda Pai Nao Existe no Banco
9439;6327;7953;1;220,00;Venda Pai Nao Existe no Banco
9440;6327;7821;1;150,00;Venda Pai Nao Existe no Banco
9441;6312;1534;1;140,00;Venda Pai Nao Existe no Banco
9443;6328;8305;1;1.010,00;Venda Pai Nao Existe no Banco
9444;6328;7952;1;320,00;Venda Pai Nao Existe no Banco
9445;6329;5015;1;120,00;Venda Pai Nao Existe no Banco
9446;6330;1533;1;100,00;Venda Pai Nao Existe no Banco
9447;6330;4178;1;150,00;Venda Pai Nao Existe no Banco
9448;6331;1534;1;160,00;Venda Pai Nao Existe no Banco
9449;6330;3005;1;150,00;Venda Pai Nao Existe no Banco
9450;6332;7953;1;250,00;Venda Pai Nao Existe no Banco
9451;6332;7151;1;290,00;Venda Pai Nao Existe no Banco
9452;6333;8175;1;1.140,00;Venda Pai Nao Existe no Banco
9453;6333;8103;1;330,00;Venda Pai Nao Existe no Banco
9454;6334;1534;1;140,00;Venda Pai Nao Existe no Banco
9455;6336;1542;1;240,00;Venda Pai Nao Existe no Banco
9456;6337;7953;1;250,00;Venda Pai Nao Existe no Banco
9457;6337;10;1;620,00;Venda Pai Nao Existe no Banco
9459;6338;1554;0,5;110,00;Venda Pai Nao Existe no Banco
9460;6339;7810;1;100,00;Venda Pai Nao Existe no Banco
9461;6340;1534;1;130,00;Venda Pai Nao Existe no Banco
9462;6340;7821;1;210,00;Venda Pai Nao Existe no Banco
9463;6341;1534;1;140,00;Venda Pai Nao Existe no Banco
9464;6341;8193;1;200,00;Venda Pai Nao Existe no Banco
9465;6342;1534;1;160,00;Venda Pai Nao Existe no Banco
9466;6342;7773;1;100,00;Venda Pai Nao Existe no Banco
9467;6343;1542;1;260,00;Venda Pai Nao Existe no Banco
9468;6343;7732;1;260,00;Venda Pai Nao Existe no Banco
9469;6343;1542;1;260,00;Venda Pai Nao Existe no Banco
9470;6343;7972;1;380,00;Venda Pai Nao Existe no Banco
9472;6344;7972;1;340,00;Venda Pai Nao Existe no Banco
9474;6344;1760;1;460,00;Venda Pai Nao Existe no Banco
9475;6345;1542;1;260,00;Venda Pai Nao Existe no Banco
9476;6345;1349;1;140,00;Venda Pai Nao Existe no Banco
9477;6346;7952;1;390,00;Venda Pai Nao Existe no Banco
9478;6346;1534;1;160,00;Venda Pai Nao Existe no Banco
9479;6347;7821;1;220,00;Venda Pai Nao Existe no Banco
9480;6347;1542;1;260,00;Venda Pai Nao Existe no Banco
9481;6348;2287;1;20,00;Venda Pai Nao Existe no Banco
9482;6348;1534;1;160,00;Venda Pai Nao Existe no Banco
9483;6348;7972;1;340,00;Venda Pai Nao Existe no Banco
9484;6350;1721;1;345,00;Venda Pai Nao Existe no Banco
9486;6351;7181;1;450,00;Venda Pai Nao Existe no Banco
9487;6352;7953;1;250,00;Venda Pai Nao Existe no Banco
9488;6353;1760;1;540,00;Venda Pai Nao Existe no Banco
9489;6354;7953;1;220,00;Venda Pai Nao Existe no Banco
9490;6354;7953;1;220,00;Venda Pai Nao Existe no Banco
9491;6354;7439;1;460,00;Venda Pai Nao Existe no Banco
9492;6354;8256;1;750,00;Venda Pai Nao Existe no Banco
9493;6355;1305;1;100,00;Venda Pai Nao Existe no Banco
9494;6351;7953;1;225,00;Venda Pai Nao Existe no Banco
9495;6356;1534;1;160,00;Venda Pai Nao Existe no Banco
9496;6357;7972;1;300,00;Venda Pai Nao Existe no Banco
9497;6358;1721;1;490,00;Venda Pai Nao Existe no Banco
9498;6358;7187;;350,00;Venda Pai Nao Existe no Banco
9499;6359;1534;1;140,00;Venda Pai Nao Existe no Banco
9500;6359;1370;1;100,00;Venda Pai Nao Existe no Banco
9501;6361;1671;1;300,00;Venda Pai Nao Existe no Banco
9503;6362;1534;0,5;80,00;Venda Pai Nao Existe no Banco
9504;6362;1760;0,5;225,00;Venda Pai Nao Existe no Banco
9505;6363;1542;1;270,00;Venda Pai Nao Existe no Banco
9506;6364;3706;1;600,00;Venda Pai Nao Existe no Banco
9507;6364;7851;1;350,00;Venda Pai Nao Existe no Banco
9508;6365;1534;1;160,00;Venda Pai Nao Existe no Banco
9509;6365;7821;1;220,00;Venda Pai Nao Existe no Banco
9510;6366;7953;1;220,00;Venda Pai Nao Existe no Banco
9511;6366;7953;1;220,00;Venda Pai Nao Existe no Banco
9512;6366;8208;1;330,00;Venda Pai Nao Existe no Banco
9513;6366;8258;1;550,00;Venda Pai Nao Existe no Banco
9514;6367;7821;1;260,00;Venda Pai Nao Existe no Banco
9515;6368;1534;1;180,00;Venda Pai Nao Existe no Banco
9516;6369;1534;1;160,00;Venda Pai Nao Existe no Banco
9517;6369;7821;1;260,00;Venda Pai Nao Existe no Banco
9518;6370;8201;1;440,00;Venda Pai Nao Existe no Banco
9519;6370;10;1;530,00;Venda Pai Nao Existe no Banco
9520;6371;1542;1;250,00;Venda Pai Nao Existe no Banco
9521;6372;7952;1;330,00;Venda Pai Nao Existe no Banco
9522;6373;1542;1;670,00;Venda Pai Nao Existe no Banco
9523;6373;6011;1;600,00;Venda Pai Nao Existe no Banco
9524;6374;4672;1;350,00;Venda Pai Nao Existe no Banco
9525;6375;4657;1;670,00;Venda Pai Nao Existe no Banco
9526;6375;8171;1;600,00;Venda Pai Nao Existe no Banco
9527;6376;1542;1;280,00;Venda Pai Nao Existe no Banco
9528;6376;7821;1;260,00;Venda Pai Nao Existe no Banco
9529;6377;4119;1;290,00;Venda Pai Nao Existe no Banco
9530;6378;7187;1;350,00;Venda Pai Nao Existe no Banco
9531;6379;1534;1;160,00;Venda Pai Nao Existe no Banco
9532;6380;1534;1;140,00;Venda Pai Nao Existe no Banco
9533;6380;8289;1;610,00;Venda Pai Nao Existe no Banco
9534;6381;1721;1;430,00;Venda Pai Nao Existe no Banco
9535;6382;1542;1;240,00;Venda Pai Nao Existe no Banco
9536;6383;1542;1;240,00;Venda Pai Nao Existe no Banco
9537;6383;7821;1;230,00;Venda Pai Nao Existe no Banco
9538;6384;1534;1;140,00;Venda Pai Nao Existe no Banco
9539;6384;8193;1;140,00;Venda Pai Nao Existe no Banco
9540;6386;7987;1;390,00;Venda Pai Nao Existe no Banco
9541;6387;7953;1;220,00;Venda Pai Nao Existe no Banco
9542;6387;7950;1;350,00;Venda Pai Nao Existe no Banco
9543;6388;8300;1;450,00;Venda Pai Nao Existe no Banco
9544;6388;7446;1;590,00;Venda Pai Nao Existe no Banco
9545;6390;1533;1;90,00;Venda Pai Nao Existe no Banco
9546;6391;1542;1;280,00;Venda Pai Nao Existe no Banco
9548;6393;8307;1;890,00;Venda Pai Nao Existe no Banco
9549;6393;7851;1;390,00;Venda Pai Nao Existe no Banco
9550;6394;1542;1;288,00;Venda Pai Nao Existe no Banco
9551;6395;1542;1;280,00;Venda Pai Nao Existe no Banco
9552;6395;7821;1;220,00;Venda Pai Nao Existe no Banco
9553;6396;8204;1;1.278,00;Venda Pai Nao Existe no Banco
9554;6396;6748;1;580,00;Venda Pai Nao Existe no Banco
9555;6397;1534;1;160,00;Venda Pai Nao Existe no Banco
9556;6397;7821;1;200,00;Venda Pai Nao Existe no Banco
9557;6398;7953;1;220,00;Venda Pai Nao Existe no Banco
9558;6398;7821;1;200,00;Venda Pai Nao Existe no Banco
9559;6399;1552;1;350,00;Venda Pai Nao Existe no Banco
9560;6399;7821;1;220,00;Venda Pai Nao Existe no Banco
9561;6400;8294;1;580,00;Venda Pai Nao Existe no Banco
9562;6401;7953;1;180,00;Venda Pai Nao Existe no Banco
9563;6402;5627;1;750,00;Venda Pai Nao Existe no Banco
9564;6402;5627;1;750,00;Venda Pai Nao Existe no Banco
9565;6402;5015;1;190,00;Venda Pai Nao Existe no Banco
9566;6402;7821;1;220,00;Venda Pai Nao Existe no Banco
9567;6403;1760;1;420,00;Venda Pai Nao Existe no Banco
9568;6403;7931;1;330,00;Venda Pai Nao Existe no Banco
9570;6404;7953;1;250,00;Venda Pai Nao Existe no Banco
9571;6405;3259;1;1.000,00;Venda Pai Nao Existe no Banco
9572;6406;8258;1;620,00;Venda Pai Nao Existe no Banco
9573;6406;1542;1;260,00;Venda Pai Nao Existe no Banco
9574;6407;1554;1;190,00;Venda Pai Nao Existe no Banco
9575;6408;1542;1;260,00;Venda Pai Nao Existe no Banco
9576;6408;7821;1;220,00;Venda Pai Nao Existe no Banco
9577;6409;1349;1;140,00;Venda Pai Nao Existe no Banco
9578;6409;1554;1;190,00;Venda Pai Nao Existe no Banco
9579;6412;1554;1;190,00;Venda Pai Nao Existe no Banco
9580;6412;1426;1;100,00;Venda Pai Nao Existe no Banco
9581;6413;1540;1;30,00;Venda Pai Nao Existe no Banco
9582;6414;1542;1;240,00;Venda Pai Nao Existe no Banco
9583;6414;8287;1;1.260,00;Venda Pai Nao Existe no Banco
9584;6415;7953;1;230,00;Venda Pai Nao Existe no Banco
9585;6415;7821;1;220,00;Venda Pai Nao Existe no Banco
9586;6416;1542;1;260,00;Venda Pai Nao Existe no Banco
9587;6416;7952;1;390,00;Venda Pai Nao Existe no Banco
9589;6417;8308;1;49,00;Venda Pai Nao Existe no Banco
9590;6418;3109;1;190,00;Venda Pai Nao Existe no Banco
9592;6419;8309;1;100,00;Venda Pai Nao Existe no Banco
9593;6419;1349;1;100,00;Venda Pai Nao Existe no Banco
9595;6421;8310;1;600,00;Venda Pai Nao Existe no Banco
9596;6422;7953;1;250,00;Venda Pai Nao Existe no Banco
9597;6423;1542;1;250,00;Venda Pai Nao Existe no Banco
9598;6424;1534;0,5;70,00;Venda Pai Nao Existe no Banco
9599;4310;1534;1;140,00;Venda Pai Nao Existe no Banco
9600;6426;7821;1;260,00;Venda Pai Nao Existe no Banco
9601;6427;8300;1;390,00;Venda Pai Nao Existe no Banco
9602;6427;7821;1;260,00;Venda Pai Nao Existe no Banco
9603;6428;7821;1;260,00;Venda Pai Nao Existe no Banco
9604;6429;7953;1;225,00;Venda Pai Nao Existe no Banco
9605;6429;7953;1;225,00;Venda Pai Nao Existe no Banco
9606;6429;7821;1;234,00;Venda Pai Nao Existe no Banco
9607;6429;7821;1;234,00;Venda Pai Nao Existe no Banco
9608;6423;7151;1;330,00;Venda Pai Nao Existe no Banco
9609;6430;8311;1;450,00;Venda Pai Nao Existe no Banco
9610;6431;1542;1;280,00;Venda Pai Nao Existe no Banco
9611;6431;1372;1;100,00;Venda Pai Nao Existe no Banco
9612;6432;1534;1;160,00;Venda Pai Nao Existe no Banco
9613;6434;1534;1;120,00;Venda Pai Nao Existe no Banco
9615;6435;8312;1;125,00;Venda Pai Nao Existe no Banco
9616;6436;8312;1;125,00;Venda Pai Nao Existe no Banco
9617;6437;130;1;100,00;Venda Pai Nao Existe no Banco
9618;6438;7953;1;320,00;Venda Pai Nao Existe no Banco
9619;6438;7821;1;230,00;Venda Pai Nao Existe no Banco
9620;6439;7972;1;320,00;Venda Pai Nao Existe no Banco
9621;6440;4639;1;260,00;Venda Pai Nao Existe no Banco
9622;6441;1542;1;230,00;Venda Pai Nao Existe no Banco
9623;6441;1534;1;140,00;Venda Pai Nao Existe no Banco
9624;6442;6158;1;590,00;Venda Pai Nao Existe no Banco
9625;6442;1542;1;260,00;Venda Pai Nao Existe no Banco
9626;6443;7628;1;190,00;Venda Pai Nao Existe no Banco
9627;6444;8250;1;1.050,00;Venda Pai Nao Existe no Banco
9628;6445;1534;1;160,00;Venda Pai Nao Existe no Banco
9629;6445;7821;1;260,00;Venda Pai Nao Existe no Banco
9630;6446;1552;1;220,00;Venda Pai Nao Existe no Banco
9631;6446;7952;1;390,00;Venda Pai Nao Existe no Banco
9632;6449;1760;1;450,00;Venda Pai Nao Existe no Banco
9633;6447;1760;1;460,00;Venda Pai Nao Existe no Banco
9634;6450;7953;1;220,00;Venda Pai Nao Existe no Banco
9635;6450;7140;1;530,00;Venda Pai Nao Existe no Banco
9636;6452;7821;1;250,00;Venda Pai Nao Existe no Banco
9637;6453;8312;1;125,00;Venda Pai Nao Existe no Banco
9638;6454;4581;1;240,00;Venda Pai Nao Existe no Banco
9639;6455;8102;1;800,00;Venda Pai Nao Existe no Banco
9640;6455;7952;1;320,00;Venda Pai Nao Existe no Banco
9642;6457;4581;2;680,00;Venda Pai Nao Existe no Banco
9643;6458;6603;1;300,00;Venda Pai Nao Existe no Banco
9644;6458;1542;1;200,00;Venda Pai Nao Existe no Banco
9645;6459;7966;1;594,00;Venda Pai Nao Existe no Banco
9646;6460;1542;1;250,00;Venda Pai Nao Existe no Banco
9647;6460;8258;1;530,00;Venda Pai Nao Existe no Banco
9648;6461;7821;1;220,00;Venda Pai Nao Existe no Banco
9649;6462;5627;1;730,00;Venda Pai Nao Existe no Banco
9650;6462;7821;1;220,00;Venda Pai Nao Existe no Banco
9652;6463;1760;1;225,00;Venda Pai Nao Existe no Banco
9653;6463;7821;1;150,00;Venda Pai Nao Existe no Banco
9654;6464;1534;1;140,00;Venda Pai Nao Existe no Banco
9655;6464;7880;1;150,00;Venda Pai Nao Existe no Banco
9656;6465;1760;1;365,00;Venda Pai Nao Existe no Banco
9657;6465;1760;1;365,00;Venda Pai Nao Existe no Banco
9658;6466;1554;1;180,00;Venda Pai Nao Existe no Banco
9659;6468;1552;1;180,00;Venda Pai Nao Existe no Banco
9660;6468;1349;1;159,00;Venda Pai Nao Existe no Banco
9661;6469;7972;1;260,00;Venda Pai Nao Existe no Banco
9662;6470;1534;1;120,00;Venda Pai Nao Existe no Banco
9663;6470;7821;1;230,00;Venda Pai Nao Existe no Banco
9664;6471;1534;1;120,00;Venda Pai Nao Existe no Banco
9665;6471;7953;1;220,00;Venda Pai Nao Existe no Banco
9666;6471;1349;1;100,00;Venda Pai Nao Existe no Banco
9667;6472;1534;1;120,00;Venda Pai Nao Existe no Banco
9668;6472;865;1;580,00;Venda Pai Nao Existe no Banco
9669;6473;7952;1;350,00;Venda Pai Nao Existe no Banco
9670;6474;5472;1;120,00;Venda Pai Nao Existe no Banco
9674;6475;1721;1;585,00;Venda Pai Nao Existe no Banco
9675;6476;7953;1;250,00;Venda Pai Nao Existe no Banco
9676;6476;1349;1;190,00;Venda Pai Nao Existe no Banco
9678;6477;8258;1;530,00;Venda Pai Nao Existe no Banco
9679;6477;8313;1;2.500,00;Venda Pai Nao Existe no Banco
9680;6478;8300;1;350,00;Venda Pai Nao Existe no Banco
9682;6480;1542;1;280,00;Venda Pai Nao Existe no Banco
9683;6481;1542;1;290,00;Venda Pai Nao Existe no Banco
9685;6481;8314;1;891,00;Venda Pai Nao Existe no Banco
9687;6483;2733;1;170,00;Venda Pai Nao Existe no Banco
9688;6483;1542;1;270,00;Venda Pai Nao Existe no Banco
9689;6484;1542;1;260,00;Venda Pai Nao Existe no Banco
9690;6484;0;1;980,00;Venda Pai Nao Existe no Banco
9691;6484;8290;1;980,00;Venda Pai Nao Existe no Banco
9692;6485;1554;1;200,00;Venda Pai Nao Existe no Banco
9693;6487;7953;1;190,00;Venda Pai Nao Existe no Banco
9694;6487;7952;1;350,00;Venda Pai Nao Existe no Banco
9697;6489;1542;1;250,00;Venda Pai Nao Existe no Banco
9698;6489;2733;1;150,00;Venda Pai Nao Existe no Banco
9699;6490;7972;1;190,00;Venda Pai Nao Existe no Banco
9700;6491;8301;1;1.210,00;Venda Pai Nao Existe no Banco
9701;6492;8315;1;580,00;Venda Pai Nao Existe no Banco
9702;6492;8193;1;190,00;Venda Pai Nao Existe no Banco
9703;6492;1534;1;160,00;Venda Pai Nao Existe no Banco
9704;6493;1542;1;230,00;Venda Pai Nao Existe no Banco
9705;6493;1349;1;170,00;Venda Pai Nao Existe no Banco
9706;6494;1534;1;140,00;Venda Pai Nao Existe no Banco
9707;6494;7821;1;240,00;Venda Pai Nao Existe no Banco
9709;6496;8316;0,5;496,00;Venda Pai Nao Existe no Banco
9710;6497;1534;1;160,00;Venda Pai Nao Existe no Banco
9711;6497;7821;1;260,00;Venda Pai Nao Existe no Banco
9712;6498;7953;1;240,00;Venda Pai Nao Existe no Banco
9713;6498;7821;1;260,00;Venda Pai Nao Existe no Banco
9714;6499;1760;1;450,00;Venda Pai Nao Existe no Banco
9715;6499;1349;1;150,00;Venda Pai Nao Existe no Banco
9716;6500;1534;1;160,00;Venda Pai Nao Existe no Banco
9717;6500;7821;1;260,00;Venda Pai Nao Existe no Banco
9718;6482;7972;1;190,00;Venda Pai Nao Existe no Banco
9719;6501;7972;2;380,00;Venda Pai Nao Existe no Banco
9720;6502;1534;1;160,00;Venda Pai Nao Existe no Banco
9721;6502;8193;1;190,00;Venda Pai Nao Existe no Banco
9722;6506;1554;1;190,00;Venda Pai Nao Existe no Banco
9723;6506;7821;1;250,00;Venda Pai Nao Existe no Banco
9726;6506;1542;1;250,00;Venda Pai Nao Existe no Banco
9727;6506;7821;1;250,00;Venda Pai Nao Existe no Banco
9728;6507;7810;1;100,00;Venda Pai Nao Existe no Banco
9729;6508;1760;1;450,00;Venda Pai Nao Existe no Banco
9730;6508;7821;1;250,00;Venda Pai Nao Existe no Banco
9731;4505;1760;1;450,00;Venda Pai Nao Existe no Banco
9732;4505;7821;1;260,00;Venda Pai Nao Existe no Banco
9733;6510;1349;1;100,00;Venda Pai Nao Existe no Banco
9734;6509;1721;1;518,00;Venda Pai Nao Existe no Banco
9735;6510;1542;1;230,00;Venda Pai Nao Existe no Banco
9736;6509;7821;1;290,00;Venda Pai Nao Existe no Banco
9737;6509;1349;1;100,00;Venda Pai Nao Existe no Banco
9738;6509;1534;1;120,00;Venda Pai Nao Existe no Banco
9739;6509;1554;1;190,00;Venda Pai Nao Existe no Banco
9740;6509;7972;1;200,00;Venda Pai Nao Existe no Banco
9741;6511;7953;1;250,00;Venda Pai Nao Existe no Banco
9742;6511;7181;1;480,00;Venda Pai Nao Existe no Banco
9743;6511;8317;1;1.063,00;Venda Pai Nao Existe no Banco
9744;6511;8302;1;1.962,00;Venda Pai Nao Existe no Banco
9745;6512;1554;1;190,00;Venda Pai Nao Existe no Banco
9746;6512;1349;1;100,00;Venda Pai Nao Existe no Banco
9747;6513;1554;1;190,00;Venda Pai Nao Existe no Banco
9748;6514;1554;1;180,00;Venda Pai Nao Existe no Banco
9750;6516;1721;1;450,00;Venda Pai Nao Existe no Banco
9751;6517;1534;1;120,00;Venda Pai Nao Existe no Banco
9752;6517;7821;1;280,00;Venda Pai Nao Existe no Banco
9753;6518;7953;1;250,00;Venda Pai Nao Existe no Banco
9754;6519;1542;1;260,00;Venda Pai Nao Existe no Banco
9755;6519;1349;1;120,00;Venda Pai Nao Existe no Banco
9756;6520;7972;1;100,00;Venda Pai Nao Existe no Banco
9757;6521;1542;1;260,00;Venda Pai Nao Existe no Banco
9758;6521;1349;1;140,00;Venda Pai Nao Existe no Banco
9759;6522;1528;1;160,00;Venda Pai Nao Existe no Banco
9760;6523;1721;1;540,00;Venda Pai Nao Existe no Banco
9761;6523;7821;1;260,00;Venda Pai Nao Existe no Banco
9763;6524;8318;1;2.163,00;Venda Pai Nao Existe no Banco
9764;6524;1760;0,5;225,00;Venda Pai Nao Existe no Banco
9765;6524;1534;0,5;80,00;Venda Pai Nao Existe no Banco
9766;6524;1534;1;160,00;Venda Pai Nao Existe no Banco
9767;6524;7952;1;390,00;Venda Pai Nao Existe no Banco
9768;6524;3109;1;190,00;Venda Pai Nao Existe no Banco
9769;6526;1534;1;140,00;Venda Pai Nao Existe no Banco
9770;6526;1349;1;140,00;Venda Pai Nao Existe no Banco
9771;6525;1534;2;200,00;Venda Pai Nao Existe no Banco
9772;6525;1349;1;100,00;Venda Pai Nao Existe no Banco
9773;6528;1534;1;120,00;Venda Pai Nao Existe no Banco
9774;6528;7821;1;230,00;Venda Pai Nao Existe no Banco
9776;6478;8319;1;495,00;Venda Pai Nao Existe no Banco
9777;6529;7953;1;250,00;Venda Pai Nao Existe no Banco
9779;6530;1534;1;180,00;Venda Pai Nao Existe no Banco
9780;6532;7953;1;220,00;Venda Pai Nao Existe no Banco
9781;6532;7821;1;230,00;Venda Pai Nao Existe no Banco
9782;6524;1760;1;450,00;Venda Pai Nao Existe no Banco
9783;6524;1349;1;140,00;Venda Pai Nao Existe no Banco
9784;6524;7953;1;250,00;Venda Pai Nao Existe no Banco
9785;6533;1534;1;160,00;Venda Pai Nao Existe no Banco
9786;6533;1349;1;140,00;Venda Pai Nao Existe no Banco
9787;6534;1534;1;140,00;Venda Pai Nao Existe no Banco
9788;6534;1534;1;140,00;Venda Pai Nao Existe no Banco
9789;6534;1349;1;140,00;Venda Pai Nao Existe no Banco
9790;6534;7821;1;240,00;Venda Pai Nao Existe no Banco
9791;6535;1760;1;450,00;Venda Pai Nao Existe no Banco
9792;6535;7140;1;490,00;Venda Pai Nao Existe no Banco
9793;6536;1542;1;260,00;Venda Pai Nao Existe no Banco
9794;6536;1349;1;140,00;Venda Pai Nao Existe no Banco
9795;6538;1721;1;490,00;Venda Pai Nao Existe no Banco
9796;6538;8001;1;510,00;Venda Pai Nao Existe no Banco
9797;6539;7953;1;250,00;Venda Pai Nao Existe no Banco
9798;6539;7972;1;380,00;Venda Pai Nao Existe no Banco
9799;6541;1542;1;240,00;Venda Pai Nao Existe no Banco
9800;6541;7821;1;230,00;Venda Pai Nao Existe no Banco
9801;6542;7821;1;260,00;Venda Pai Nao Existe no Banco
9802;6543;1534;1;110,00;Venda Pai Nao Existe no Banco
9803;6543;7187;1;340,00;Venda Pai Nao Existe no Banco
9804;6545;1534;1;160,00;Venda Pai Nao Existe no Banco
9805;6545;5015;1;220,00;Venda Pai Nao Existe no Banco
9806;6546;1554;0,5;90,00;Venda Pai Nao Existe no Banco
9807;6547;7966;1;630,00;Venda Pai Nao Existe no Banco
9808;6548;1760;1;450,00;Venda Pai Nao Existe no Banco
9809;6549;1752;1;350,00;Venda Pai Nao Existe no Banco
9810;6549;7821;1;260,00;Venda Pai Nao Existe no Banco
9811;6550;7821;1;240,00;Venda Pai Nao Existe no Banco
9812;6551;8312;1;120,00;Venda Pai Nao Existe no Banco
9813;6552;7953;1;250,00;Venda Pai Nao Existe no Banco
9814;6552;7821;1;260,00;Venda Pai Nao Existe no Banco
9815;6553;1554;1;190,00;Venda Pai Nao Existe no Banco
9816;6553;7972;1;380,00;Venda Pai Nao Existe no Banco
9817;6554;1534;1;160,00;Venda Pai Nao Existe no Banco
9818;6555;7972;1;260,00;Venda Pai Nao Existe no Banco
9819;6556;8273;1;650,00;Venda Pai Nao Existe no Banco
9820;6557;1542;1;260,00;Venda Pai Nao Existe no Banco
9822;6558;7953;1;250,00;Venda Pai Nao Existe no Banco
9823;6559;7953;1;250,00;Venda Pai Nao Existe no Banco
9824;6560;1534;1;160,00;Venda Pai Nao Existe no Banco
9825;6561;7972;1;220,00;Venda Pai Nao Existe no Banco
9826;6562;7821;1;200,00;Venda Pai Nao Existe no Banco
9827;6563;1760;1;450,00;Venda Pai Nao Existe no Banco
9828;6564;8273;1;600,00;Venda Pai Nao Existe no Banco
9829;6565;1534;1;160,00;Venda Pai Nao Existe no Banco
9830;6565;7953;1;250,00;Venda Pai Nao Existe no Banco
9831;6566;7953;1;230,00;Venda Pai Nao Existe no Banco
9832;6566;7821;1;230,00;Venda Pai Nao Existe no Banco
9833;6567;7953;1;250,00;Venda Pai Nao Existe no Banco
9834;6568;1542;1;260,00;Venda Pai Nao Existe no Banco
9835;6569;1534;1;150,00;Venda Pai Nao Existe no Banco
9836;6569;7821;1;140,00;Venda Pai Nao Existe no Banco
9837;6570;6599;1;380,00;Venda Pai Nao Existe no Banco
