Código;Lk_venda;Lk_produto;Qtd;Valor vendido;Custo;Valor normal
8889;5971;7953;1;250,00;0,00;
8890;5971;7821;1;260,00;0,00;
8891;5972;8258;1;590,00;0,00;
8892;5972;7953;1;250,00;0,00;
8894;5975;1534;1;160,00;0,00;
8895;5975;5015;1;140,00;0,00;
8896;5976;7972;1;260,00;0,00;
8897;5700;8193;1;140,00;0,00;
8898;5977;8144;1;560,00;0,00;
8899;5978;1760;1;460,00;0,00;
8900;5979;8177;1;840,00;0,00;
8901;5979;5015;1;210,00;0,00;
8902;5980;7953;1;250,00;0,00;
8903;5981;1554;1;190,00;0,00;
8906;5982;5940;1;360,00;0,00;
8907;5982;1542;1;300,00;0,00;
8908;5983;8189;1;810,00;0,00;
8909;5984;1552;1;200,00;0,00;
8910;5984;8278;1;520,00;0,00;
8911;5986;1533;1;80,00;0,00;
8912;5988;8232;1;450,00;0,00;
8913;5988;8089;1;390,00;0,00;
8914;5989;1542;1;230,00;0,00;
8915;5989;1752;1;340,00;0,00;
8916;5990;1534;1;140,00;0,00;
8917;5991;7821;1;220,00;0,00;
8918;5992;1534;1;160,00;0,00;
8919;5992;7821;1;220,00;0,00;
8920;5993;1534;1;150,00;0,00;
8921;5995;1534;1;160,00;0,00;
8922;5996;7952;1;380,00;0,00;
8923;5996;1534;1;160,00;0,00;
8924;5997;2819;1;150,00;0,00;
8925;5998;4948;1;150,00;0,00;
8926;5998;1534;1;160,00;0,00;
8927;5998;5966;1;190,00;0,00;
8928;5999;7952;1;330,00;0,00;
8929;6000;1752;1;270,00;0,00;
8930;6001;8253;1;1.150,00;0,00;
8931;6001;1372;1;190,00;0,00;
8932;6002;5940;1;490,00;0,00;
8933;6003;1542;1;260,00;0,00;
8934;6003;8208;1;390,00;0,00;
8935;6004;8265;1;650,00;0,00;
8936;6004;7821;1;170,00;0,00;
8937;6005;2986;1;150,00;0,00;
8938;6006;1534;1;140,00;0,00;
8939;6006;5015;1;100,00;0,00;
8940;6006;4178;1;150,00;0,00;
8941;6007;1554;1;230,00;0,00;
8942;6007;1349;1;100,00;0,00;
8944;6008;76;1;150,00;0,00;
8945;6009;7821;1;260,00;0,00;
8946;6010;1534;1;155,00;0,00;
8947;6010;1534;1;130,00;0,00;
8948;6010;1375;1;130,00;0,00;
8949;6010;1349;1;100,00;0,00;
8950;6010;1542;1;230,00;0,00;
8951;6010;7953;1;220,00;0,00;
8952;6010;7810;1;120,00;0,00;
8953;6011;7987;1;360,00;0,00;
8954;6011;7952;1;340,00;0,00;
8955;6012;1760;1;420,00;0,00;
8956;6013;8278;1;585,00;0,00;
8957;6013;5138;-1;-400,00;0,00;
8958;6014;7851;1;350,00;0,00;
8959;6014;7732;-1;-220,00;0,00;
8960;6015;1721;1;540,00;0,00;
8961;6015;7732;1;220,00;0,00;
8962;6016;7953;1;200,00;0,00;
8963;6016;7952;1;330,00;0,00;
8964;6017;1534;1;160,00;0,00;
8965;6017;7952;1;380,00;0,00;
8966;6018;1554;0,5;120,00;0,00;
8968;6019;8296;1;640,00;0,00;
8970;6019;6144;1;100,00;0,00;
8971;6019;1534;1;160,00;0,00;
8972;6020;1534;1;160,00;0,00;
8973;6020;7821;1;220,00;0,00;
8974;6021;1542;1;280,00;0,00;
8975;6022;1534;1;160,00;0,00;
8976;6022;7952;1;380,00;0,00;
8978;6023;6;1;590,00;0,00;
8979;6016;8208;1;330,00;0,00;
8980;6016;8274;1;530,00;0,00;
8981;6024;1534;1;140,00;0,00;
8982;6024;7821;1;140,00;0,00;
8983;6016;7953;1;200,00;0,00;
8984;6016;1754;1;745,00;0,00;
8985;6025;1769;1;530,00;0,00;
8986;6025;7821;1;210,00;0,00;
8987;6027;4514;1;300,00;0,00;
8988;6027;7187;1;350,00;0,00;
8989;6028;8273;1;585,00;0,00;
8990;6029;1372;1;100,00;0,00;
8991;6030;1533;1;90,00;0,00;
8992;6031;7953;1;0,00;0,00;
8993;6031;7952;1;195,00;0,00;
8994;6032;1554;1;210,00;0,00;
8995;6032;7834;1;390,00;0,00;
8996;6033;1769;1;550,00;0,00;
8997;6033;7451;1;512,00;0,00;
8998;6035;7810;1;100,00;0,00;
8999;6036;1542;1;150,00;0,00;
9000;6037;1804;1;300,00;0,00;
9001;6037;1554;1;190,00;0,00;
9003;6039;5609;1;1.200,00;0,00;
9004;6040;7754;1;200,00;0,00;
9005;6040;1542;1;250,00;0,00;
9007;6041;1760;1;480,00;0,00;
9009;6043;1405;1;100,00;0,00;
9010;6044;7851;1;480,00;0,00;
9012;6044;7987;1;380,00;0,00;
9013;6046;7186;1;340,00;0,00;
9014;6046;1562;1;810,00;0,00;
9016;6049;4514;1;340,00;0,00;
9017;6050;1534;1;100,00;0,00;
9018;6050;8193;1;100,00;0,00;
9019;6051;7972;1;240,00;0,00;
9020;6052;1534;1;160,00;0,00;
9021;6053;2403;1;200,00;0,00;
9022;6054;7972;1;230,00;0,00;
9023;6054;1370;1;100,00;0,00;
9024;6035;7821;1;260,00;0,00;
9025;6035;7987;1;450,00;0,00;
9026;6055;8103;1;470,00;0,00;
9027;6055;1534;1;170,00;0,00;
9028;6056;1534;1;160,00;0,00;
9029;6057;7821;1;280,00;0,00;
9030;6057;1542;1;280,00;0,00;
9031;6058;7746;1;290,00;0,00;
9032;6058;1534;1;170,00;0,00;
9033;6059;5059;1;780,00;0,00;
9034;6060;2733;1;120,00;0,00;
9035;6060;5627;1;780,00;0,00;
9036;6062;7972;1;290,00;0,00;
9037;6063;1349;1;150,00;0,00;
9039;6063;5609;1;490,00;0,00;
9040;6064;4150;1;200,00;0,00;
9041;6066;1526;1;160,00;0,00;
9042;6067;8289;1;600,00;0,00;
9043;6067;7953;1;230,00;0,00;
9044;6068;1349;1;100,00;0,00;
9045;6069;1534;1;160,00;0,00;
9046;6070;1534;1;140,00;0,00;
9047;6070;1349;1;140,00;0,00;
9048;6071;1769;1;530,00;0,00;
9049;6071;1349;1;130,00;0,00;
9050;6072;1542;1;260,00;0,00;
9051;6073;7972;1;200,00;0,00;
9052;6074;1534;1;180,00;0,00;
9053;6074;8193;1;200,00;0,00;
9054;6075;1554;1;190,00;0,00;
9055;6075;1349;1;140,00;0,00;
9056;6076;1528;2;240,00;0,00;
9057;6077;7821;1;235,00;0,00;
9058;6077;2287;1;15,00;0,00;
9059;6079;7773;1;40,00;0,00;
9060;6080;7187;1;340,00;0,00;
9061;6081;1534;1;220,00;0,00;
9062;6082;1534;1;160,00;0,00;
9063;6082;7821;1;240,00;0,00;
9064;6083;1542;1;260,00;0,00;
9065;6083;7821;1;240,00;0,00;
9066;6084;1760;1;450,00;0,00;
9069;6085;1542;1;260,00;0,00;
9070;6086;7953;1;220,00;0,00;
9071;6086;8193;1;220,00;0,00;
9072;6088;1349;1;140,00;0,00;
9073;6088;1542;1;260,00;0,00;
9074;6089;7955;1;4.560,00;0,00;
9075;6089;7953;1;250,00;0,00;
9076;6089;7821;1;280,00;0,00;
9077;6091;1721;1;540,00;0,00;
9078;6092;5627;1;550,00;0,00;
9079;6092;7821;1;200,00;0,00;
9083;6096;8298;1;1.995,00;0,00;
9084;6096;7821;1;260,00;0,00;
9085;6097;7953;1;240,00;0,00;
9086;6097;7821;;260,00;0,00;
9087;6098;1769;1;530,00;0,00;
9088;6098;1349;1;140,00;0,00;
9090;6100;7972;1;260,00;0,00;
9091;6101;1542;1;270,00;0,00;
9092;6102;3588;1;150,00;0,00;
9093;6103;1534;1;160,00;0,00;
9094;6103;7821;1;260,00;0,00;
9095;6104;1554;1;190,00;0,00;
9096;6104;1349;1;125,00;0,00;
9097;6106;1534;1;160,00;0,00;
9098;6106;7821;1;260,00;0,00;
9099;6107;1534;1;160,00;0,00;
9100;6107;7821;1;260,00;0,00;
9101;6108;1554;0,5;100,00;0,00;
9102;6109;4581;1;240,00;0,00;
9103;6110;1534;1;160,00;0,00;
9104;6110;3512;1;190,00;0,00;
9105;6112;8197;1;980,00;0,00;
9106;6113;1534;1;160,00;0,00;
9107;6114;1534;1;160,00;0,00;
9108;6114;7821;1;240,00;0,00;
9110;6115;7851;1;390,00;0,00;
9111;6116;1534;1;160,00;0,00;
9112;6116;7821;1;260,00;0,00;
9113;6115;8299;1;1.690,00;0,00;
9114;6117;7953;1;250,00;0,00;
9115;6117;7972;1;340,00;0,00;
9116;6117;1349;1;140,00;0,00;
9117;6117;1534;1;160,00;0,00;
9118;6099;1542;1;250,00;0,00;
9119;6118;7851;1;340,00;0,00;
9120;6120;7972;1;260,00;0,00;
9121;6121;1534;1;160,00;0,00;
9122;6123;1534;1;160,00;0,00;
9123;6126;1534;2;280,00;0,00;
9124;6126;7821;1;260,00;0,00;
9125;6127;1534;1;160,00;0,00;
9126;6127;7972;1;340,00;0,00;
9127;6128;1542;1;170,00;0,00;
9128;6129;7987;1;390,00;0,00;
9129;6129;7851;1;390,00;0,00;
9130;6130;7953;1;250,00;0,00;
9132;6130;8258;1;590,00;0,00;
9133;6130;7810;1;140,00;0,00;
9135;6130;8300;1;390,00;0,00;
9136;6132;1554;1;190,00;0,00;
9137;6132;7821;1;210,00;0,00;
9138;6133;1769;1;590,00;0,00;
9139;6133;7821;1;260,00;0,00;
9142;6134;8102;1;290,00;0,00;
9143;6134;7972;1;340,00;0,00;
9144;6135;7821;1;150,00;0,00;
9145;6136;8241;1;730,00;0,00;
9146;6136;6595;1;420,00;0,00;
9147;6137;7987;1;390,00;0,00;
9148;6137;7821;1;260,00;0,00;
9149;6138;1534;1;130,00;0,00;
9150;6139;1752;1;320,00;0,00;
9151;6139;1542;1;260,00;0,00;
9152;6139;5015;1;190,00;0,00;
9153;6141;1542;1;210,00;0,00;
9154;6141;1760;1;400,00;0,00;
9155;6141;7952;1;300,00;0,00;
9156;6141;7151;1;340,00;0,00;
9158;6142;5521;1;400,00;0,00;
9159;6143;7987;1;390,00;0,00;
9160;6143;7821;1;210,00;0,00;
9161;6144;1534;1;160,00;0,00;
9162;6145;8193;1;100,00;0,00;
9163;6147;1534;1;140,00;0,00;
9164;6147;7821;1;240,00;0,00;
9165;6149;1534;1;160,00;0,00;
9166;6149;8212;1;390,00;0,00;
9167;6151;8300;1;390,00;0,00;
9168;6031;6178;1;220,00;0,00;
9170;6155;7987;1;390,00;0,00;
9171;6155;7821;1;220,00;0,00;
9172;6152;1769;1;590,00;0,00;
9173;6152;7821;1;260,00;0,00;
9174;6156;1542;1;240,00;0,00;
9175;6156;1542;1;240,00;0,00;
9176;6156;7821;1;220,00;0,00;
9177;6157;1542;1;260,00;0,00;
9178;6158;1542;1;260,00;0,00;
9179;6158;7821;1;240,00;0,00;
9180;6160;1542;1;240,00;0,00;
9181;6160;7972;1;240,00;0,00;
9182;6161;1760;1;450,00;0,00;
9183;6162;7953;1;250,00;0,00;
9184;6162;7953;1;250,00;0,00;
9185;6162;1349;1;100,00;0,00;
9186;6162;1349;1;140,00;0,00;
9187;6163;7578;1;220,00;0,00;
9188;6163;8102;1;290,00;0,00;
9189;6163;7972;1;340,00;0,00;
9190;6163;8258;1;590,00;0,00;
9191;6164;1534;1;90,00;0,00;
9193;6165;1554;1;220,00;0,00;
9194;6167;7953;1;220,00;0,00;
9195;6168;1542;1;230,00;0,00;
9196;6168;7821;1;240,00;0,00;
9197;6169;1542;1;235,00;0,00;
9198;6170;1349;1;100,00;0,00;
9199;6171;7972;1;200,00;0,00;
9200;6171;7972;1;200,00;0,00;
9202;6172;1534;1;120,00;0,00;
9203;6173;1554;1;190,00;0,00;
9204;6173;1349;1;160,00;0,00;
9205;6175;1349;1;100,00;0,00;
9206;6176;1542;1;280,00;0,00;
9207;6176;7851;1;420,00;0,00;
9208;6177;1534;1;160,00;0,00;
9209;6178;1554;1;190,00;0,00;
9210;6178;1349;1;100,00;0,00;
9211;6179;1721;1;620,00;0,00;
9212;6179;7821;1;260,00;0,00;
9213;6181;7972;1;340,00;0,00;
9214;6182;1542;1;260,00;0,00;
9215;6183;1554;1;190,00;0,00;
9216;6183;1349;1;140,00;0,00;
9217;6184;1534;1;130,00;0,00;
9218;6184;1349;1;160,00;0,00;
9219;6186;1534;1;160,00;0,00;
9220;6187;1534;1;160,00;0,00;
9221;6187;1349;1;160,00;0,00;
9222;6189;1554;1;200,00;0,00;
9223;6189;1349;1;100,00;0,00;
9224;6190;7821;1;220,00;0,00;
9225;6191;7945;1;380,00;0,00;
9226;6191;1534;1;120,00;0,00;
9227;6193;7952;1;120,00;0,00;
9228;6195;1542;1;280,00;0,00;
9229;6195;8098;1;380,00;0,00;
9230;6196;7810;1;100,00;0,00;
9231;6197;1534;1;160,00;0,00;
9232;6197;1349;1;140,00;0,00;
9233;6198;1534;1;160,00;0,00;
9234;6198;8193;1;100,00;0,00;
9235;6199;7181;1;440,00;0,00;
9237;6199;5627;1;710,00;0,00;
9238;6200;1534;1;150,00;0,00;
9239;6200;1349;1;100,00;0,00;
9240;6202;1760;1;450,00;0,00;
9241;6202;7972;1;340,00;0,00;
9242;6203;8102;1;355,00;0,00;
9243;6204;7953;1;220,00;0,00;
9244;6204;4179;1;680,00;0,00;
9245;6206;1542;1;280,00;0,00;
9246;6207;1349;1;80,00;0,00;
9247;6208;1534;1;140,00;0,00;
9248;6208;1349;1;140,00;0,00;
9249;6209;1554;1;110,00;0,00;
9250;6210;1554;1;220,00;0,00;
9251;6211;1552;1;190,00;0,00;
9252;6212;1534;1;160,00;0,00;
9253;6213;7658;1;250,00;0,00;
9255;6213;1534;1;120,00;0,00;
9256;6214;1534;1;120,00;0,00;
9257;6214;7921;1;330,00;0,00;
9258;6216;7821;1;260,00;0,00;
9259;6216;1534;1;190,00;0,00;
9260;6217;7953;1;220,00;0,00;
9261;6217;8193;1;220,00;0,00;
9262;6218;8177;1;820,00;0,00;
9263;6219;1542;1;260,00;0,00;
9264;6220;1542;1;260,00;0,00;
9265;6220;5015;1;160,00;0,00;
9266;6222;1534;1;160,00;0,00;
9267;6222;7821;1;200,00;0,00;
9269;6222;8288;1;1.096,00;0,00;
9270;6223;1534;1;170,00;0,00;
9271;6222;8301;1;2.418,00;0,00;
9272;6224;1534;1;140,00;0,00;
9273;6224;7821;1;220,00;0,00;
9274;6226;1542;1;260,00;0,00;
9275;6227;7821;1;220,00;0,00;
9276;6228;7972;1;200,00;0,00;
9277;6229;1534;1;150,00;0,00;
9278;6230;7320;1;250,00;0,00;
9279;6231;1542;1;280,00;0,00;
9280;6231;1349;1;140,00;0,00;
9282;6232;7821;1;260,00;0,00;
9283;6232;4514;1;300,00;0,00;
9284;6233;1534;1;120,00;0,00;
9285;6233;7187;1;370,00;0,00;
9286;6233;2287;1;10,00;0,00;
9288;6236;1721;1;680,00;0,00;
9289;6236;5015;1;100,00;0,00;
9291;6235;8302;1;3.530,00;0,00;
9292;6235;8031;1;330,00;0,00;
9293;6235;1534;1;90,00;0,00;
9294;6237;5940;1;330,00;0,00;
9295;6238;7821;1;200,00;0,00;
9296;6239;7953;1;190,00;0,00;
9297;6240;1552;1;310,00;0,00;
9298;6240;1349;1;140,00;0,00;
9299;6241;2287;1;50,00;0,00;
9300;6243;1534;1;140,00;0,00;
9301;6243;6011;1;535,00;0,00;
9302;6244;1528;1;160,00;0,00;
9303;6245;7953;1;220,00;0,00;
9304;6245;2;1;620,00;0,00;
9306;6247;7953;0,5;90,00;0,00;
9307;6246;1534;5;450,00;0,00;
9309;6248;1552;1;200,00;0,00;
9310;6248;1349;1;180,00;0,00;
9311;6249;1721;1;500,00;0,00;
9312;6251;7953;1;250,00;0,00;
9313;6252;1534;1;160,00;0,00;
9315;6253;8258;1;590,00;0,00;
9318;6255;7821;1;300,00;0,00;
9319;6256;7953;1;250,00;0,00;
9320;6256;1375;1;140,00;0,00;
9321;6257;1542;1;280,00;0,00;
9322;6257;7027;1;270,00;0,00;
9323;6258;1534;1;140,00;0,00;
9324;6258;8193;1;200,00;0,00;
9325;6259;1542;1;260,00;0,00;
9326;6259;8193;1;140,00;0,00;
9327;6253;1542;1;260,00;0,00;
9328;6260;1534;1;160,00;0,00;
9329;6260;3512;1;100,00;0,00;
9331;6262;1552;1;190,00;0,00;
9332;6262;1349;1;100,00;0,00;
9335;6262;8303;1;2.385,00;0,00;
9336;6263;1542;1;240,00;0,00;
9337;6263;7821;1;260,00;0,00;
9338;6264;1534;1;160,00;0,00;
9339;6264;7821;1;260,00;0,00;
9340;6265;1760;1;540,00;0,00;
9341;6265;2025;1;380,00;0,00;
9342;6268;1552;1;200,00;0,00;
9343;6268;7821;1;200,00;0,00;
9344;6269;1534;1;140,00;0,00;
9345;6270;1552;1;200,00;0,00;
9346;6270;1534;1;140,00;0,00;
9347;6270;1349;1;180,00;0,00;
9348;6271;7972;1;230,00;0,00;
9349;6272;6416;1;390,00;0,00;
9350;6273;8227;1;780,00;0,00;
9351;6274;3512;1;140,00;0,00;
9352;6275;1534;2;240,00;0,00;
9354;6277;7953;1;250,00;0,00;
9355;6277;7821;1;260,00;0,00;
9356;6276;1560;0,5;190,00;0,00;
9358;6278;7953;1;225,00;0,00;
9359;6280;7953;1;280,00;0,00;
9360;6280;8289;1;670,00;0,00;
9361;6281;8193;1;200,00;0,00;
9363;6281;8232;1;380,00;0,00;
9364;6282;7972;1;260,00;0,00;
9365;6283;7151;1;380,00;0,00;
9366;6284;1534;1;160,00;0,00;
9367;6285;7827;1;390,00;0,00;
9368;6285;8209;1;590,00;0,00;
9369;6286;7953;1;225,00;0,00;
9370;6286;7;1;555,00;0,00;
9371;6286;8264;1;550,00;0,00;
9372;6287;1534;1;160,00;0,00;
9373;6288;1554;1;220,00;0,00;
9374;6289;7821;1;130,00;0,00;
9375;6290;7810;1;100,00;0,00;
9376;6291;1343;1;220,00;0,00;
9377;6292;1401;1;50,00;0,00;
9378;6292;1311;1;50,00;0,00;
9380;6293;7181;1;480,00;0,00;
9381;6294;1542;1;260,00;0,00;
9382;6294;7821;1;260,00;0,00;
9383;6295;1534;0,5;90,00;0,00;
9384;6295;6347;0,5;110,00;0,00;
9385;6297;7446;1;490,00;0,00;
9386;6297;1534;1;110,00;0,00;
9387;6298;1554;0,5;90,00;0,00;
9388;6299;1542;1;580,00;0,00;
9389;6299;5229;1;350,00;0,00;
9390;6300;1542;1;260,00;0,00;
9391;6300;1349;1;190,00;0,00;
9392;6301;8261;1;780,00;0,00;
9393;6262;7952;1;330,00;0,00;
9395;6262;8304;1;870,00;0,00;
9396;6262;7845;1;330,00;0,00;
9397;6293;1300;1;50,00;0,00;
9398;6302;1760;1;450,00;0,00;
9399;6302;7178;1;380,00;0,00;
9400;6303;1534;1;160,00;0,00;
9401;6303;7821;1;260,00;0,00;
9402;6304;1542;1;280,00;0,00;
9403;6305;1534;1;160,00;0,00;
9404;6305;7842;1;390,00;0,00;
9405;6306;1721;1;540,00;0,00;
9406;6306;3468;1;190,00;0,00;
9407;6307;8256;1;540,00;0,00;
9408;6307;5940;1;330,00;0,00;
9409;6308;1332;1;50,00;0,00;
9410;6309;1534;1;160,00;0,00;
9411;6309;7821;1;260,00;0,00;
9412;6310;1554;1;230,00;0,00;
9413;6311;8304;1;870,00;0,00;
9414;6311;7151;1;390,00;0,00;
9416;6312;7821;1;250,00;0,00;
9417;6313;1534;1;160,00;0,00;
9418;6313;5360;1;370,00;0,00;
9419;6314;7952;1;390,00;0,00;
9420;6314;1534;1;160,00;0,00;
9421;6315;1534;1;140,00;0,00;
9422;6315;1413;1;150,00;0,00;
9424;6316;1721;1;690,00;0,00;
9425;6317;1554;1;200,00;0,00;
9426;6317;2380;1;100,00;0,00;
9427;6318;10;1;100,00;0,00;
9428;6321;1542;1;260,00;0,00;
9429;6321;5015;1;260,00;0,00;
9430;6322;7773;1;100,00;0,00;
9431;6323;8218;1;770,00;0,00;
9433;6324;1349;1;190,00;0,00;
9435;6324;7953;1;220,00;0,00;
9436;6325;1554;1;190,00;0,00;
9437;6325;7821;1;260,00;0,00;
9438;6326;1542;1;290,00;0,00;
9439;6327;7953;1;220,00;0,00;
9440;6327;7821;1;150,00;0,00;
9441;6312;1534;1;140,00;0,00;
9443;6328;8305;1;1.010,00;0,00;
9444;6328;7952;1;320,00;0,00;
9445;6329;5015;1;120,00;0,00;
9446;6330;1533;1;100,00;0,00;
9447;6330;4178;1;150,00;0,00;
9448;6331;1534;1;160,00;0,00;
9449;6330;3005;1;150,00;0,00;
9450;6332;7953;1;250,00;0,00;
9451;6332;7151;1;290,00;0,00;
9452;6333;8175;1;1.140,00;0,00;
9453;6333;8103;1;330,00;0,00;
9454;6334;1534;1;140,00;0,00;
9455;6336;1542;1;240,00;0,00;
9456;6337;7953;1;250,00;0,00;
9457;6337;10;1;620,00;0,00;
9459;6338;1554;0,5;110,00;0,00;
9460;6339;7810;1;100,00;0,00;
9461;6340;1534;1;130,00;0,00;
9462;6340;7821;1;210,00;0,00;
9463;6341;1534;1;140,00;0,00;
9464;6341;8193;1;200,00;0,00;
9465;6342;1534;1;160,00;0,00;
9466;6342;7773;1;100,00;0,00;
9467;6343;1542;1;260,00;0,00;
9468;6343;7732;1;260,00;0,00;
9469;6343;1542;1;260,00;0,00;
9470;6343;7972;1;380,00;0,00;
9472;6344;7972;1;340,00;0,00;
9474;6344;1760;1;460,00;0,00;
9475;6345;1542;1;260,00;0,00;
9476;6345;1349;1;140,00;0,00;
9477;6346;7952;1;390,00;0,00;
9478;6346;1534;1;160,00;0,00;
9479;6347;7821;1;220,00;0,00;
9480;6347;1542;1;260,00;0,00;
9481;6348;2287;1;20,00;0,00;
9482;6348;1534;1;160,00;0,00;
9483;6348;7972;1;340,00;0,00;
9484;6350;1721;1;345,00;0,00;
9486;6351;7181;1;450,00;0,00;
9487;6352;7953;1;250,00;0,00;
9488;6353;1760;1;540,00;0,00;
9489;6354;7953;1;220,00;0,00;
9490;6354;7953;1;220,00;0,00;
9491;6354;7439;1;460,00;0,00;
9492;6354;8256;1;750,00;0,00;
9493;6355;1305;1;100,00;0,00;
9494;6351;7953;1;225,00;0,00;
9495;6356;1534;1;160,00;0,00;
9496;6357;7972;1;300,00;0,00;
9497;6358;1721;1;490,00;0,00;
9498;6358;7187;;350,00;0,00;
9499;6359;1534;1;140,00;0,00;
9500;6359;1370;1;100,00;0,00;
9501;6361;1671;1;300,00;0,00;
9503;6362;1534;0,5;80,00;0,00;
9504;6362;1760;0,5;225,00;0,00;
9505;6363;1542;1;270,00;0,00;
9506;6364;3706;1;600,00;0,00;
9507;6364;7851;1;350,00;0,00;
9508;6365;1534;1;160,00;0,00;
9509;6365;7821;1;220,00;0,00;
9510;6366;7953;1;220,00;0,00;
9511;6366;7953;1;220,00;0,00;
9512;6366;8208;1;330,00;0,00;
9513;6366;8258;1;550,00;0,00;
9514;6367;7821;1;260,00;0,00;
9515;6368;1534;1;180,00;0,00;
9516;6369;1534;1;160,00;0,00;
9517;6369;7821;1;260,00;0,00;
9518;6370;8201;1;440,00;0,00;
9519;6370;10;1;530,00;0,00;
9520;6371;1542;1;250,00;0,00;
9521;6372;7952;1;330,00;0,00;
9522;6373;1542;1;670,00;0,00;
9523;6373;6011;1;600,00;0,00;
9524;6374;4672;1;350,00;0,00;
9525;6375;4657;1;670,00;0,00;
9526;6375;8171;1;600,00;0,00;
9527;6376;1542;1;280,00;0,00;
9528;6376;7821;1;260,00;0,00;
9529;6377;4119;1;290,00;0,00;
9530;6378;7187;1;350,00;0,00;
9531;6379;1534;1;160,00;0,00;
9532;6380;1534;1;140,00;0,00;
9533;6380;8289;1;610,00;0,00;
9534;6381;1721;1;430,00;0,00;
9535;6382;1542;1;240,00;0,00;
9536;6383;1542;1;240,00;0,00;
9537;6383;7821;1;230,00;0,00;
9538;6384;1534;1;140,00;0,00;
9539;6384;8193;1;140,00;0,00;
9540;6386;7987;1;390,00;0,00;
9541;6387;7953;1;220,00;0,00;
9542;6387;7950;1;350,00;0,00;
9543;6388;8300;1;450,00;0,00;
9544;6388;7446;1;590,00;0,00;
9545;6390;1533;1;90,00;0,00;
9546;6391;1542;1;280,00;0,00;
9548;6393;8307;1;890,00;0,00;
9549;6393;7851;1;390,00;0,00;
9550;6394;1542;1;288,00;0,00;
9551;6395;1542;1;280,00;0,00;
9552;6395;7821;1;220,00;0,00;
9553;6396;8204;1;1.278,00;0,00;
9554;6396;6748;1;580,00;0,00;
9555;6397;1534;1;160,00;0,00;
9556;6397;7821;1;200,00;0,00;
9557;6398;7953;1;220,00;0,00;
9558;6398;7821;1;200,00;0,00;
9559;6399;1552;1;350,00;0,00;
9560;6399;7821;1;220,00;0,00;
9561;6400;8294;1;580,00;0,00;
9562;6401;7953;1;180,00;0,00;
9563;6402;5627;1;750,00;0,00;
9564;6402;5627;1;750,00;0,00;
9565;6402;5015;1;190,00;0,00;
9566;6402;7821;1;220,00;0,00;
9567;6403;1760;1;420,00;0,00;
9568;6403;7931;1;330,00;0,00;
9570;6404;7953;1;250,00;0,00;
9571;6405;3259;1;1.000,00;0,00;
9572;6406;8258;1;620,00;0,00;
9573;6406;1542;1;260,00;0,00;
9574;6407;1554;1;190,00;0,00;
9575;6408;1542;1;260,00;0,00;
9576;6408;7821;1;220,00;0,00;
9577;6409;1349;1;140,00;0,00;
9578;6409;1554;1;190,00;0,00;
9579;6412;1554;1;190,00;0,00;
9580;6412;1426;1;100,00;0,00;
9581;6413;1540;1;30,00;0,00;
9582;6414;1542;1;240,00;0,00;
9583;6414;8287;1;1.260,00;0,00;
9584;6415;7953;1;230,00;0,00;
9585;6415;7821;1;220,00;0,00;
9586;6416;1542;1;260,00;0,00;
9587;6416;7952;1;390,00;0,00;
9589;6417;8308;1;49,00;0,00;
9590;6418;3109;1;190,00;0,00;
9592;6419;8309;1;100,00;0,00;
9593;6419;1349;1;100,00;0,00;
9595;6421;8310;1;600,00;0,00;
9596;6422;7953;1;250,00;0,00;
9597;6423;1542;1;250,00;0,00;
9598;6424;1534;0,5;70,00;0,00;
9599;4310;1534;1;140,00;0,00;
9600;6426;7821;1;260,00;0,00;
9601;6427;8300;1;390,00;0,00;
9602;6427;7821;1;260,00;0,00;
9603;6428;7821;1;260,00;0,00;
9604;6429;7953;1;225,00;0,00;
9605;6429;7953;1;225,00;0,00;
9606;6429;7821;1;234,00;0,00;
9607;6429;7821;1;234,00;0,00;
9608;6423;7151;1;330,00;0,00;
9609;6430;8311;1;450,00;0,00;
9610;6431;1542;1;280,00;0,00;
9611;6431;1372;1;100,00;0,00;
9612;6432;1534;1;160,00;0,00;
9613;6434;1534;1;120,00;0,00;
9615;6435;8312;1;125,00;0,00;
9616;6436;8312;1;125,00;0,00;
9617;6437;130;1;100,00;0,00;
9618;6438;7953;1;320,00;0,00;
9619;6438;7821;1;230,00;0,00;
9620;6439;7972;1;320,00;0,00;
9621;6440;4639;1;260,00;0,00;
9622;6441;1542;1;230,00;0,00;
9623;6441;1534;1;140,00;0,00;
9624;6442;6158;1;590,00;0,00;
9625;6442;1542;1;260,00;0,00;
9626;6443;7628;1;190,00;0,00;
9627;6444;8250;1;1.050,00;0,00;
9628;6445;1534;1;160,00;0,00;
9629;6445;7821;1;260,00;0,00;
9630;6446;1552;1;220,00;0,00;
9631;6446;7952;1;390,00;0,00;
9632;6449;1760;1;450,00;0,00;
9633;6447;1760;1;460,00;0,00;
9634;6450;7953;1;220,00;0,00;
9635;6450;7140;1;530,00;0,00;
9636;6452;7821;1;250,00;0,00;
9637;6453;8312;1;125,00;0,00;
9638;6454;4581;1;240,00;0,00;
9639;6455;8102;1;800,00;0,00;
9640;6455;7952;1;320,00;0,00;
9642;6457;4581;2;680,00;0,00;
9643;6458;6603;1;300,00;0,00;
9644;6458;1542;1;200,00;0,00;
9645;6459;7966;1;594,00;0,00;
9646;6460;1542;1;250,00;0,00;
9647;6460;8258;1;530,00;0,00;
